rest_id,rest_name,rest_address,rest_ratings,latitude,longitude
802,Fairways Cantina,"3851 Manor Rd, Austin, TX 78723",4.5,30.2894185,-97.6942893
803,El Tacorrido,"5303 Burnet Rd, Austin, TX 78756",3.5,30.32639,-97.73938
804,The Story of Texas Cafe,"1800 N Congress Ave, Austin, TX 78701",3.5,30.279915,-97.738741
805,LaCorsha,"1214 W 6th St, Ste 220, Austin, TX 78703",3.0,30.27362,-97.75886
806,Pho MPH,"4616 Triangle Ave, Ste 203, Austin, TX 78751",4.0,30.314936,-97.733784
807,Polvos Barton Creek,"2901 Capital Of Texas Hwy, Austin, TX 78746",3.0,30.2539819337067,-97.807375888981
808,BackDraft Pizzeria,"10001 Metric Blvd, Austin, TX 78738",4.5,30.379758165290227,-97.71545763184686
809,Shoal Creek Saloon,"909 N Lamar Blvd, Austin, TX 78703",3.5,30.2742751657888,-97.7523102139017
810,The Iron Grill,"1801 E 51st St, H-E-B, Austin, TX 78723",5.0,30.30108,-97.6997
811,Wok N Express,"4413 Guadalupe St, Austin, TX 78751",4.0,30.310567855835,-97.7327651977539
812,Halcyon,"1905 Aldrich, Ste 110, Austin, TX 78723",3.0,30.297672,-97.705407
813,Bob's Steak & Chop House - Austin Downtown,"301 Lavaca St, Austin, TX 78701",4.0,30.2660236358643,-97.7460403442383
814,Walnut Creek Pub,"11806 N Lamar Blvd, Austin, TX 78753",4.5,30.3889,-97.68344
815,Torchy's Tacos,"2801 Guadalupe St 5-B, Austin, TX 78705",4.0,30.293664724914397,-97.74177437042388
816,Roppolo’s Pizzeria West Campus,"2604 Guadalupe St, Austin, TX 78705",4.5,30.291021,-97.741536
817,Judy’s Mediterranean,"5000 Burnett Rd, Austin, TX 78756",5.0,30.32118,-97.7395
818,Joi,"3120 Palm Way, Ste 150, Austin, TX 78758",4.0,30.40301526685455,-97.72161307423308
819,Pueblo Viejo Riverside,"2410 E Riverside Dr, H-8, Austin, TX 78741",4.5,30.237297,-97.724901
820,Goodall's Kitchen,"1900 Rio Grande, Austin, TX 78705",3.5,30.28302081053152,-97.74544583099728
821,Torchy's Tacos,"110 San Antonio St, Austin, TX 78701",4.0,30.265713,-97.749633
822,Texas French Bread,"2900 Rio Grande St, Austin, TX 78705",3.5,30.29617,-97.74407
823,The Capital Grille,"117 W 4th St, Austin, TX 78701",4.5,30.26627046,-97.74446684
824,Ducrés,"Austin, TX 78701",5.0,30.2587207,-97.7385617
825,Poeta,"1123 E 11th St, Austin, TX 78702",0.0,30.268679,-97.72839
826,Oye Taquito,"1704 E Cesar Chavez St, Austin, TX 78702",4.5,30.2579332,-97.7259275
827,Shortie’s Pizza & Grinders,"7858 Shoal Creek Blvd, Unit C, Austin, TX 78757",4.5,30.36080895582677,-97.74133205642406
828,Chinos Fusion Hacienda,"6705 W Hwy 290, Ste 608, Austin, TX 78735",4.5,30.2333800106497,-97.8659587288361
829,Papa Joe's Tex-Mex,"917 Springdale Rd, Austin, TX 78702",4.5,30.26098,-97.69832
830,Favorite Pizza,"801 W 6th St, Austin, TX 78703",4.0,30.27019,-97.75071
831,Pollos Asados El Norteno,"6401 Fm 969 Rd, unit 400, Austin, TX 78725",4.5,30.28439,-97.66063
832,Poe's Fuego,"318 E 5th st, Austin, TX 78702",4.5,30.266525858298277,-97.7399769705521
833,Dish Society - Coming Soon,"1900 Aldrich St, Ste 130, Austin, TX 78723",0.0,30.29849139089433,-97.70523610385136
834,moonbowls,"5610 N Interstate Hwy 35, Austin, TX 78751",3.5,30.316177,-97.70824
835,Santa Rita Tex-Mex Cantina,"1206 W 38th St, Austin, TX 78705",3.5,30.306804,-97.744306
836,Vigilante Gaming Bar,"7010 Easy Wind Dr, Ste 150, Austin, TX 78752",4.0,30.3394025962971,-97.7183186262846
837,P. Terry's Burger Stand,"5701 N IH-35, Austin, TX 78745",4.0,30.317283209726327,-97.70684964831278
838,Via 313 Pizza,"1802 E 6th St, Austin, TX 78702",4.5,30.262117199946488,-97.7231796454027
839,Toss Pizzeria & Pub,"2901 S 1st St, Austin, TX 78704",4.0,30.2363363,-97.762862
840,Bob's Steak & Chop House - Austin Barton Creek,"8212 Barton Club Dr, Austin, TX 78735",3.5,30.29126319282411,-97.85829667287769
841,Shanghai Restaurant,"6718 Middle Fiskville Rd, Austin, TX 78752",3.5,30.329322,-97.706769
842,Asadas Grill,"501 W Canyon Ridge Dr, Austin, TX 78753",3.5,30.40280964642436,-97.67194222658873
843,Main Streat Food Hall By H-E-B,"1801 E 51st St, Austin, TX 78723",4.0,30.30107318078058,-97.69840425263978
844,Co-op Food Court,"411 W 23rd, Austin, TX 78705",4.5,30.286238,-97.742509
845,Paris 13,"2901 S Capital Of Texas Hwy, Austin, TX 78746",0.0,30.258374665756588,-97.80327670236731
846,Cachitos512,"1108 E 12th, Austin, TX 78702",5.0,30.27271,-97.72847
847,El Perrito,"730 W Stassney, Ste 165, Austin, TX 78745",4.5,30.2091548,-97.7834734
848,The Original Hoffbrau,"613 W 6th St, Austin, TX 78701",3.5,30.26958,-97.74917
849,Yumai Japanese Grill,"1801 E 51st St, Austin, TX 78723",4.0,30.3011843382527,-97.69894003177797
850,BBG’s,"214 E 6th St, Austin, TX 78701",3.5,30.26776,-97.74057
851,Mia Italian Tapas & Bar,"11420 Rock Rose Ave, Ste 120, Austin, TX 78758",4.0,30.400800897360146,-97.7230715
852,East Side Pies,"5530 Burnet Rd, Austin, TX 78756",4.0,30.331176157132624,-97.74025713980708
853,True Food Kitchen,"11410 Century Oaks Ter, Ste 100, The Domain, Austin, TX 78758",4.0,30.40211,-97.72658
854,The Pizza Press,"404 W 26th St, Austin, TX 78705",4.0,30.29072,-97.74201
855,Unbarlievable,"76 Rainey St, Austin, TX 78701",3.0,30.2588785,-97.738957
856,Raku Sushi and Asian Bistro,"2222 Rio Grande St, Ste 100, Austin, TX 78705",3.5,30.28669,-97.74515
857,The Salt Lick BBQ - Austin Airport,"3600 Presidential Blvd, West Terminal Gate 21, Austin, TX 78719",3.5,30.20491749268691,-97.66713082944894
858,Central Market Cafe,"4001 N Lamar Blvd, Austin, TX 78756",3.5,30.3070357135405,-97.7399721729469
859,Chicka Boom,"5610 N Interstate Hwy 35, Austin, TX 78751",5.0,30.31648,-97.70811
860,Vaquero Taquero,"104 E 31st, Austin, TX 78751",4.5,30.2951071,-97.7364183
861,The Tavern,"922 W 12th St, Austin, TX 78703",3.5,30.277075,-97.7511169
862,Discada,"1319 Rosewood Ave, Austin, TX 78702",4.5,30.268679477756788,-97.72457454353578
863,ZIKI,"2118 S Congress Ave, Austin, TX 78704",4.0,30.2424208262248,-97.7526944
864,Gobble Gobble,"83 Rainey St, Austin, TX 78701",4.5,30.259389,-97.7382435
865,Hoof & Horn BBQ,"301-361 E 15th St, Austin, TX 78701",0.0,30.275612,-97.736748
866,Distant Relatives,"3901 Promontory Point Dr, Austin, TX 78744",4.5,30.2090767,-97.7301124
867,Ruth's Chris Steak House,"107 W 6th St, Austin, TX 78701",4.0,30.268072701169753,-97.74348640378686
868,T-Loc's Sonora Hot Dogs,"5000 Burnet Rd, Austin, TX 78756",5.0,30.32118,-97.7395
869,Pollo Regio,"6615 Berkman Dr, Austin, TX 78723",4.5,30.31959,-97.6889
870,The Kebab Shop,"1011 E 5th St, Ste 160, Austin, TX 78702",4.0,30.26386950135499,-97.73220426391404
871,Stubb's Bar-B-Q,"801 Red River St, Austin, TX 78701",3.5,30.26857,-97.73617
872,Kerbey Lane Cafe - Mueller,"2200 Aldrich St, Ste 100, Austin, TX 78723",3.0,30.30073201080795,-97.70373516504684
873,Mario's Seafood,"7522 N Interstate 35, Bldg C, Austin, TX 78752",3.0,30.33762554476028,-97.70201346684188
874,The Pho,"609 Clayton Ln, Ste 100, Austin, TX 78752",3.5,30.323830058002965,-97.7139505256388
875,Henry's Restaurant Y Cantina,"1530 Barton Springs Rd, Austin, TX 78704",0.0,30.26209,-97.76118
876,The Soup Peddler,"3720 Far W Blvd, Ste 101, Austin, TX 78731",4.0,30.355721532434263,-97.75698320246435
877,Tacodeli,"701 S Capital Of Texas Hwy E590, Ste e590, Austin, TX 78746",4.0,30.292400659943645,-97.82506153361958
878,Tropicana Cuban Restaurant,"9616 N Lamar Blvd, Ste 141, Austin, TX 78723",4.0,30.3664948620654,-97.695752300925
879,Smokin Banh Mi,"3901 Promontory Point Dr, Austin, TX 78744",4.5,30.208745,-97.729557
880,Los Pepes,"4700 Loyola Ln, Ste 115, Austin, TX 78723",4.0,30.309654,-97.6661
881,Char Atx,"5333 Fleming Ct, Austin, TX 78744",5.0,30.20524,-97.72726
882,El Rinconcito Chapin,"2931 W Anderson Ln, Ste 2931, Austin, TX 78752",5.0,30.3589575,-97.7391346
883,Cafe Nena'i,"1700 Montopolis Dr, Ste A, Austin, TX 78741",4.5,30.22724,-97.70237
884,BarChi Sushi,"206 Colorado St, Austin, TX 78701",3.5,30.265278,-97.7454714
885,Madam Mam's - UT West Campus,"510 W 26th St, Austin, TX 78705",3.0,30.290923,-97.742225
886,Lotus Hunan,"3201 Bee Cave Rd, Ste 109, Austin, TX 78746",4.0,30.2730240104014,-97.7994064273714
887,Chosun Korean BBQ,"713 E Huntland Dr, Austin, TX 78752",3.5,30.329818,-97.706662
888,Burrito Factory,"2025 Guadalupe St, Ste 244, Austin, TX 78705",4.5,30.283388,-97.741359
889,ZIKI,"102 W 3rd St, Austin, TX 78701",4.0,30.265617,-97.744472
890,Far East Far West,"6901 Ranch Rd 620, Austin, TX 78732",5.0,30.40184377526252,-97.85470495358626
891,Taco Bronco,"1309 Rosewood, Austin, TX 78702",4.5,30.268548,-97.725152
892,Red River Cafe,"2912 Medical Arts St, Austin, TX 78705",3.5,30.2897,-97.72846
893,Malibu Poke,"211 Walter Seaholm Dr, LR 115, Austin, TX 78701",4.0,30.2662418534904,-97.7533801608977
894,The Headliners Club,"221 W 6th St, Ste 2100, Austin, TX 78701",4.5,30.26842129671251,-97.74507260525598
895,Chicken Bowl,"1610 Lavaca St, Austin, TX 78701",4.0,30.278966,-97.741752
896,Austin Beer Garden Brewing Company,"1305 W Oltorf St, Austin, TX 78704",4.0,30.2453753579274,-97.7689108006329
897,Din Ho Chinese BBQ,"8557 Research Blvd, Ste 116, Austin, TX 78758",4.0,30.361341,-97.715612
898,Cruzteca Mexican Kitchen,"5207 Brodie Ln, Ste 125, Austin, TX 78745",4.5,30.230747,-97.817465
899,The Kebab Shop,"9761 Great Hills Trl, Austin, TX 78759",4.5,30.393845,-97.750891
900,Mr. Pimento,"1505 Town Creek Dr, Austin, TX 78741",4.5,30.2416861,-97.7268397
901,Krab Kingz Seafood Austin,"1311 S 1st St, Austin, TX 78704",4.0,30.25075406264831,-97.7542967
902,Valentina’s Tex mex Bbq,"10414 Mc Kalla Pl, Q2 Stadium, Austin, TX 78758",1.0,30.387722,-97.719408
903,The Happy Lobster Truck,"80 Rainey St, Austin, TX 78701",4.5,30.2592517,-97.7390498
904,Les Bobos Crepes,"2707 Rio Grande St, Ste 100, Austin, TX 78705",4.5,30.292411566467,-97.7440443470244
905,Captain Benny's Seafood,"5700 N I H 35, Austin, TX 78751",3.0,30.317782,-97.708053
906,Fresa's Chicken al Carbon,"915 N Lamar Blvd, Austin, TX 78703",3.5,30.27446,-97.75216
907,Cafe 605,"605 Davis St, Hotel Van Zandt, Austin, TX 78701",4.0,30.259994,-97.739159
908,Pelonchas Tacos,"7110 Bee Caves Rd, Austin, TX 78746",4.0,30.30343826200659,-97.84009092984846
909,Knotty Deck & Bar,"9721 Arboretum Blvd, Renaissance Austin Hotel, Austin, TX 78759",4.0,30.391663,-97.749669
910,Juliet Italian Kitchen,"10000 Research Blvd, Austin, TX 78759",3.5,30.39344668158374,-97.74808406456066
911,SquareRüt Kava Bar,"5000 N Lamar Blvd, Austin, TX 78756",4.0,30.31866,-97.73144
912,Ichiban,"7310 Burnet Rd, Austin, TX 78757",4.0,30.34921,-97.73588
913,Omg Squee,"4607 Bolm Rd, Ste A, Austin, TX 78702",4.5,30.26115,-97.69784
914,Stars Cafe,"3101 North Interstate 35 Frontage Rd, Austin, TX 78722",3.0,30.288867,-97.723088
915,Stiles Switch BBQ & Brew,"6610 N Lamar Blvd, Austin, TX 78757",4.0,30.33432,-97.7215
916,Fatboi Slims,"Austin, TX 78741",5.0,30.230488470592867,-97.71400003135292
917,Chi'Lantro,"11005 Burnet Rd, Austin, TX 78758",4.0,30.39442,-97.720184
918,Ram Indimex Foods,"3828 N Interstate Hwy 35, Austin, TX 78751",5.0,30.29536,-97.71977
919,Balkan Cafe & Grill,"11800 N Lamar Blvd, Bldg 3, Austin, TX 78753",4.5,30.388105759061492,-97.68417433333424
920,Campus Club,"1900 University Ave, Austin, TX 78705",4.5,30.28151,-97.7401
921,Michi Ramen,"6519 N Lamar Blvd, Austin, TX 78752",3.5,30.33331,-97.72131
922,Little Deli & Pizzeria,"7101 Woodrow Ave, Unit A, Austin, TX 78757",4.5,30.342656,-97.725445
923,High Five Entertainment,"2700 W Anderson Ln, Ste 101, Austin, TX 78757",4.0,30.358652858927247,-97.7349231704382
924,Jet’s Pizza,"1201 Barbara Jordan Blvd, Ste 1420, Austin, TX 78723",4.0,30.305472795872216,-97.7081458025143
925,NeWorlDeli,"4101 Guadalupe St, Ste 100, Austin, TX 78751",4.0,30.30642,-97.73545
926,Velvet Taco,"11501 Rock Rose Ave, Ste 160, Austin, TX 78758",4.0,30.40126,-97.72253
927,El Secreto De Abuela,"817 Airport Blvd, Austin, TX 78702",4.0,30.2564749782332,-97.6924788366944
928,OneTaco,"5425 Burnet Rd, Ste 110, Austin, TX 78756",5.0,30.32915,-97.7396
929,crêpeful,"6550 Comanche Trl, Ste 117, Austin, TX 78732",5.0,30.405795,-97.874045
930,Las Palomas Restaurant & Bar,"3201 Bee Cave Rd, Ste 122, Austin, TX 78746",3.5,30.271881,-97.800071
931,Cousins Maine Lobster - Austin,"Austin, TX 78758",4.0,30.38799592816288,-97.70682353872006
932,Batch - Craft Beer and Kolaches,"3220 Manor Rd, Austin, TX 78723",4.5,30.28718,-97.70312
933,The Boat,"10931 Stonelake Blvd, Austin, TX 78759",3.5,30.39772,-97.73339
934,Four Brothers  - Barton Creek Mall,"2901 S Capital Of Texas Hwy, Austin, TX 78746",4.5,30.25764,-97.807096
935,The Parlor,"4301 Guadalupe St, Ste B, Austin, TX 78751",3.5,30.30873,-97.73406
936,Weladee Thai Kitchen,"5002 Hamilton Rd, Austin, TX 78759",5.0,30.4029998,-97.7470813
937,Fresh Gyro Halal,"548 Nueces St, Austin, TX 78701",4.5,30.2691717,-97.7486149
938,Izumi Japanese Sushi & Grill,"701 S Capital Of Texas Hwy, E-550, West Lake Hills, TX 78746",3.5,30.290519320989,-97.82603212947863
939,Violet Sky Rooftop Lounge,"7415 SW Parkway, Austin, TX 78735",4.0,30.255332,-97.869429
940,Rice Bowl Cafe,"11220 N Lamar Blvd, Ste C 306, Austin, TX 78753",4.0,30.382482,-97.688518
941,Coat & Thai,"1720 Barton Spring Rd, Austin, TX 78704",4.0,30.263729,-97.762849
942,Los Jaliscienses,"6201 E Hwy 290, Austin, TX 78723",4.0,30.321597,-97.702373
943,Rote Shaq,"360 Nueces St, Ste 80, Austin, TX 78701",5.0,30.2673556,-97.7496709
944,Russell's Bakery,"3339 Hancock Dr, Austin, TX 78731",4.0,30.33275,-97.76021
945,Shawrma Halal,"1700 E 6th St, Austin, TX 78702",4.5,30.262685841785935,-97.72416747396396
946,Crepe Crazy,"3103 S Lamar Blvd, Austin, TX 78704",4.5,30.24154,-97.78456
947,Little Ola's Biscuits,"201 Lee Barton Dr, Austin, TX 78704",5.0,30.26323,-97.75642
948,Lapachi Bistro Kitchen,"2714 Guadalupe St, Austin, TX 78705",0.0,30.292694,-97.741679
949,El Sunzal Restaurant,"642 Calles St, Austin, TX 78702",4.0,30.25998,-97.71209
950,Hi Land Marketcaffee,"110 Jacob Fontaine Ln, Site 100, Austin, TX 78752",5.0,30.32581727491162,-97.71489394573004
951,Flower Child,"500 W 2nd St, Ste 133, Austin, TX 78701",4.5,30.2660361,-97.7496528
952,Casa De Luz,"1701 Toomey Rd, Austin, TX 78704",4.5,30.26451,-97.76159
953,Capital A,"700 San Jacinto At 8th St, Austin, TX 78701",3.0,30.26857,-97.74019
954,Pappasito's Cantina,"6513 I-35 N, Austin, TX 78752",3.5,30.3268833125071,-97.7049401481323
955,Ike's Love & Sandwiches,"5207 Bordie Ln, Ste 210, Sunset Valley, TX 78745",4.5,30.23017,-97.81539
956,Taqueria El Compa,"1708 Montopolis Dr, Austin, TX 78741",4.5,30.22670813304371,-97.7025519311428
957,Texas Spice Barton Creek,"8212 Barton Club Dr, Austin, TX 78735",4.0,30.291268403855,-97.8583006961898
958,Hat Creek Burger Company,"5902 Bee Cave Rd, Austin, TX 78746",3.5,30.2960557,-97.8270009
959,SBK middle Eastern food,"1514 Holly St, Austin, TX 78702",4.0,30.255217,-97.730386
960,G Bar and Bistro,"6711 E Ben White Blvd, Austin, TX 78744",4.0,30.2125737,-97.7053511
961,Wagyu Yume,"3225 Amy Donovan Plz, Austin, TX 78758",5.0,30.396291343050137,-97.7279217037444
962,Shishman Mediterranean Grill,"7020 Easy Wind Dr, Ste 150, Austin, TX 78752",4.5,30.338474,-97.718787
963,The Limestone Kitchen Restaurant & Lounge,"4415 S IH-35, Austin, TX 78744",3.5,30.210869,-97.753349
964,Tare,"440 E St Elmo Rd, Ste B-2, Austin, TX 78745",5.0,30.216694603449323,-97.7617463
965,SLAB BBQ & Beer,"2701 W William Cannon Dr, Austin, TX 78745",4.0,30.20677911065431,-97.8166369897146
966,Snarf's Sandwiches,"2901 Medical Arts St, Ste 2, Austin, TX 78705",3.5,30.288385278643,-97.7286499134905
967,P. Terry's Burger Stand,"3303 N Lamar Blvd, Austin, TX 78705",3.5,30.3017492,-97.7449168
968,Chinatown North,"3407 Greystone Dr, Austin, TX 78731",3.5,30.35675,-97.74736
969,Chuy's,"1728 Barton Springs Rd, Austin, TX 78704",4.0,30.263803,-97.763323
970,Civil Goat Coffee,"3423 Guadalupe St, Austin, TX 78705",4.0,30.300981,-97.739005
971,Poke-Poke,"2320 Hancock Dr, Austin, TX 78756",4.5,30.324867,-97.743266
972,Torchy's Tacos,"1822 S Congress, Austin, TX 78704",4.0,30.24540581007827,-97.7516235643808
973,BOCA,"90 Rainey St, Container Bar, Austin, TX 78701",4.5,30.2603574112155,-97.7385978796388
974,Kingston19 Authentic Jamaican Food,"2118 Congress Ave, Austin, TX 78704",5.0,30.242413867742545,-97.75269641545212
975,Shirley’s Trini Cuisine,"1326 Rosewood Ave, Austin, TX 78702",4.0,30.269034565403892,-97.72467066820462
976,Tan My,"1601 Ohlen Rd, Ste E, Austin, TX 78758",4.5,30.363793,-97.714481
977,Civil Goat Coffee Co,"704 Cuernavaca Dr N, Austin, TX 78733",4.5,30.3320877902815,-97.868966248946
978,Habesha Ethiopian Restaurant And Bar,"6019 Interstate 35 N, Austin, TX 78723",4.5,30.32127467,-97.7057905
979,Elotes Fanny,"408 E Rundberg Ln, Austin, TX 78753",3.5,30.36011805205347,-97.690719940838
980,Truluck's Ocean's Finest Seafood & Crab,"10225 Research Blvd, Ste 4000, Austin, TX 78759",4.5,30.3952662489598,-97.7454305690891
981,Creekside Cafe,"8310 N Capital Of Texas Hwy, Austin, TX 78731",3.5,30.386530546720596,-97.76892062186396
982,La Hawaiina,"2223 Burton Dr, Austin, TX 78741",4.5,30.23118,-97.73331
983,Pinch,"2100 University Ave, Austin, TX 78705",4.0,30.2834995,-97.7398858
984,The Omelettry,"4631 Airport Blvd, Austin, TX 78751",3.5,30.3067274782042,-97.7154679810898
985,Backspace Pizza,"1745 W Anderson Ln, Ste 6, Austin, TX 78757",4.0,30.352821,-97.724885
986,Pho Phong Luu,"11800 Dessau Rd, Ste 302, Austin, TX 78754",5.0,30.37884356144698,-97.65706366982356
987,Everest Food Truck,"1811 E Cesar Chavez St, Austin, TX 78702",4.0,30.257009738133267,-97.72498102711162
988,Mi Tradición,"8716 Research Blvd, Ste 290, Austin, TX 78758",4.0,30.363761444707706,-97.7194671595196
989,Drinks Lounge & Records,"2001 E Cesar Chavez St, Austin, TX 78702",4.0,30.2564742779428,-97.72324500919676
990,Sabor a Honduras,"2538 Elmont Dr, Austin, TX 78741",4.0,30.2392468046738,-97.7196483165448
991,Méma’s Bonne Cuisine,"5610 N Interstate Hwy 35, Austin, TX 78751",5.0,30.31616,-97.708469
992,"Rudy's ""Country Store"" and Bar-B-Q","3914 N Lamar Blvd, Austin, TX 78756",4.0,30.30759774481055,-97.7419386522356
993,Toyloco,"2615 E 7th St, Austin, TX 78702",4.5,30.26035,-97.71218
994,County Line On The Lake,"5204 Ranch Rd 2222, Austin, TX 78731",3.5,30.3571242748654,-97.7856454079346
995,Tacodeli,"4200 N Lamar Blvd, Austin, TX 78756",4.0,30.310645074939902,-97.7400862024725
996,JINYA Ramen Bar - Austin,"3210 Esperanza Xing, Ste 130, Austin, TX 78758",3.5,30.400547105529093,-97.72329271767651
997,WooHoo Alaskan Ice Cream,"2901 N Capital Of Texas Hwy, Austin, TX 78746",5.0,30.3276922,-97.81085965
998,Midway Dogs,"440 E St Elmo Rd, Austin, TX 78745",4.5,30.2160458,-97.7604091
999,Big Easy Bar and Grill,"1806 E 12th St, Austin, TX 78702",4.0,30.2738255,-97.7204771
1000,Korean Grill,"10901 N Lamar Blvd, Ste B204, Austin, TX 78753",4.0,30.378910719879,-97.6867842656067
